"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"tbpA",-0.0914986446493114,5.89669787622188,0.562767964689854,0.464834022695829,0.999975873731661,"SL1344_0108","tbpA"
"yabN",-0.0311611334468599,5.5149220559562,0.0399635472812304,0.84425579473293,0.999975873731661,"SL1344_0109","yabN"
"leuD",0.136191134405078,4.67285844984336,0.989368017232054,0.335783443048666,0.999975873731661,"SL1344_0110","leuD"
"leuC",0.0308189306947171,5.5432724578487,0.0139705961244068,0.907490729328085,0.999975873731661,"SL1344_0111","leuC"
"leuB",0.00505234445502821,5.33373983520771,0.000811446715983951,0.977652812865047,0.999975873731661,"SL1344_0112","leuB"
"leuA",0.156558623486432,5.78105663711362,1.02807074492427,0.326801903850788,0.999975873731661,"SL1344_0113","leuA"
"leuL",-0.0220072295613632,0.932427827835221,0.00131445861497765,0.971560138664731,0.999975873731661,"SL1344_0114","leuL"
"leuO",0.309273454423111,2.60541596374928,0.547730731594771,0.470752888077323,0.999975873731661,"SL1344_0115","leuO"
"ilvI",0.145336670278555,5.25814263434972,0.846298769960032,0.37226203808883,0.999975873731661,"SL1344_0116","ilvI"
"ilvH",0.0167530228182731,4.55320693845368,0.00347528703524708,0.953774403772239,0.999975873731661,"SL1344_0117","ilvH"
"fruR",-0.111469778513836,6.8382189471766,0.243905720672397,0.628603132242562,0.999975873731661,"SL1344_0118","fruR"
"mraZ",0.00655276359811248,8.50347750856678,0.00263862221554818,0.959715277289674,0.999975873731661,"SL1344_0119","mraZ"
"mraW",0.0990251555501392,8.54371274620844,0.15430793549882,0.700017144724348,0.999975873731661,"SL1344_0120","mraW"
"ftsL",0.076016486411231,6.63533841562818,0.286901569769382,0.600120997322568,0.999975873731661,"SL1344_0121","ftsL"
"ftsI",0.130134367740654,7.78427193958691,1.06770368976388,0.317952719622294,0.999975873731661,"SL1344_0122","ftsI"
"murE",0.202356988773492,8.73264505107007,0.311273506651628,0.585585297137618,0.999975873731661,"SL1344_0123","murE"
"murF",0.112696733360341,8.0189699275658,0.224262481083744,0.642678002013036,0.999975873731661,"SL1344_0124","murF"
"mraY",0.149568412085472,7.77740793832294,1.17671909298471,0.29527270515693,0.999975873731661,"SL1344_0125","mraY"
"murD",0.112612874779232,7.94020560944791,0.0770751935295967,0.785429219940459,0.999975873731661,"SL1344_0126","murD"
"ftsW",0.0960386193103156,7.68330319900134,0.464545346581784,0.505968396987382,0.999975873731661,"SL1344_0127","ftsW"
"murG",0.167376418840481,7.36856576808388,0.216705006598618,0.648618403966495,0.999975873731661,"SL1344_0128","murG"
"murC",0.124274322351077,8.40312741390415,0.281311312308875,0.603661852392072,0.999975873731661,"SL1344_0129","murC"
"ddlB",0.0665084013025579,7.84924259893152,0.288689195572324,0.598998185349317,0.999975873731661,"SL1344_0130","ddlB"
"ftsQ",-0.0417300884865838,7.82981840219604,0.155411941466115,0.699003400918237,0.999975873731661,"SL1344_0131","ftsQ"
"ftsA",-0.0191313858085184,8.78007490061646,0.0200897505056422,0.889186194788588,0.999975873731661,"SL1344_0132","ftsA"
"ftsZ",0.0782880448617058,9.26184719581375,0.110349657959089,0.744375495169647,0.999975873731661,"SL1344_0133","ftsZ"
"lpxC",0.0602220221669441,9.8675319900671,0.337986206623187,0.569688721646841,0.999975873731661,"SL1344_0134","lpxC"
"SL1344_0135",0.127965286831476,6.9485145719167,0.216023280509952,0.648809136909637,0.999975873731661,"SL1344_0135","SL1344_0135"
"secA",0.15181953428028,9.93763020202993,1.31437279583058,0.269690528099291,0.999975873731661,"SL1344_0136","secA"
"mutT",-0.0386899957206838,5.50702023481209,0.0931839752008491,0.7643924619119,0.999975873731661,"SL1344_0137","mutT"
"yacG",-0.026800759627143,5.58967847322182,0.0381546070168006,0.847772852614286,0.999975873731661,"SL1344_0138","yacG"
"yacF",0.0167320975341452,7.23680098424768,0.0286977050151001,0.86775835777781,0.999975873731661,"SL1344_0139","yacF"
"coaE",0.0366721130705252,6.43765639025375,0.0243938096910024,0.877984415993763,0.999975873731661,"SL1344_0140","coaE"
"guaC",-0.071798908373878,8.58229885771755,0.356297811051808,0.559534935294218,0.999975873731661,"SL1344_0141","guaC"
"pilC",-0.0243754664112981,3.16724829845177,0.00599891049267366,0.939294420372488,0.999975873731661,"SL1344_0142","pilC"
"pilB",-0.189981452673043,2.05221534361884,0.170623074096912,0.685444241778802,0.999975873731661,"SL1344_0143","pilB"
"pilA",0.774505591162463,0.951167976641113,2.60287085382283,0.127653154316002,0.999975873731661,"SL1344_0144","pilA"
"nadC",0.211694000775399,5.93517400034269,0.443304212537542,0.515879985570736,0.999975873731661,"SL1344_0145","nadC"
