"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"orf408",-0.653356518387171,1.66902826040493,0.972645996399377,0.339867302267358,0.871996946565036,"SL1344_1316","orf408"
"ttrC",-0.711014596097711,1.39126721690047,2.50039920140789,0.134817173495841,0.871996946565036,"SL1344_1318","ttrC"
"ttrR",-0.140521482885866,3.34560123860666,0.804829334578098,0.398983365561684,0.871996946565036,"SL1344_1321","ttrR"
"ssrB",0.466148724391,4.47675442443277,3.39828106874611,0.085253612264303,0.871996946565036,"SL1344_1325","ssrB"
"ssaC",-0.408522778267807,2.32334378502335,1.25961184857394,0.279492774048674,0.871996946565036,"SL1344_1328","ssaC"
"ssaD",-0.3990998064525,2.87033540298299,1.57156292917809,0.229302318602288,0.871996946565036,"SL1344_1329","ssaD"
"ssaE",-0.421070239503363,1.16226330123539,1.17274413989454,0.296059703490128,0.871996946565036,"SL1344_1330","ssaE"
"sseBa",-0.41109531555359,3.75502676064149,2.83448346547413,0.113097277048411,0.871996946565036,"SL1344_1332","sseBa"
"sseC",-0.370874818281977,4.86494036707101,2.82333890794164,0.113749946368744,0.871996946565036,"SL1344_1334","sseC"
"sseE",-0.400815305255589,2.80112643841163,1.97131354179392,0.180816955174322,0.871996946565036,"SL1344_1336","sseE"
